sample	H9.24h_066	H9.96h_029	H9.96h_180	H9.96h_095	H9.72h_094	H9.96h_056	H9.96h_165	H9.72h_050	H9.00hb4s_067	H9.72h_072	H9.12h_103	H9.96h_023	H9.36h_110	H9.24h_052	H9.72h_125	H9.96h_184	H9.36h_058	H9.96h_182	H9.72h_128	H9.96h_146	H9.96h_110	H9.96h_072	H9.72h_106	H9.72h_086	H9.36h_086	H9.36h_084	H9.96h_056	H9.72h_097	H9.00hb4s_056	H9.00hb4s_084	H9.24h_063	H9.96h_123	H9.00hb4s_058	H9.36h_112	H9.24h_054	H9.36h_163	H9.36h_083	H9.96h_179	H9.72h_034	H9.00hb4s_045	H9.00hb4s_096	H9.36h_010	H9.72h_068	H9.36h_029	H9.24h_029	H9.36h_147	H9.12h_062	H9.12h_043	H9.96h_104	H9.36h_103	H9.24h_021	H9.96h_192	H9.36h_126	H9.36h_171	H9.72h_105	H9.96h_040	H9.00hb4s_072	H9.72h_016	H9.12h_005	H9.36h_101	H9.00hb4s_087	H9.00hb4s_067	H9.96h_021	H9.72h_077	H9.36h_109	H9.00hb4s_053	H9.36h_119	H9.96h_184	H9.72h_029	H9.96h_059	H9.72h_040	H9.36h_170	H9.96h_039	H9.96h_116	H9.96h_169	H9.96h_175	H9.00hb4s_078	H9.96h_113	H9.36h_103	H9.36h_176	H9.96h_182	H9.36h_092	H9.96h_015	H9.96h_081	H9.96h_158	H9.36h_074	H9.36h_159	H9.24h_075	H9.72h_113	H9.12h_038	H9.96h_098	H9.24h_026	H9.72h_035	H9.24h_033	H9.00hb4s_016	H9.96h_114	H9.72h_087	H9.96h_160	H9.36h_096	H9.72h_111
PCNX	4.9542	6.6147	3.7004	6.7944	3.4594	9.3283	5.6724	6.5546	3.7004	0.0	2.0	0.0	3.585	5.4919	0.0	0.0	0.0	6.4429	4.3219	5.6147	6.0224	8.3972	5.2095	7.0	4.585	6.0875	9.3283	3.7004	5.0	3.0	7.5236	6.0444	3.1699	6.3038	5.0875	8.4919	6.3923	1.0	3.1699	6.3792	3.1699	5.2095	3.585	5.7004	3.0	7.4094	4.2479	5.2095	2.0	5.3653	6.9658	0.0	1.0	2.585	0.0	1.0	6.3576	1.0	3.1699	4.7015	0.0	3.7004	4.7544	6.8455	7.0334	3.7004	3.4594	0.0	7.1085	1.585	0.0	2.3219	1.585	6.4263	1.0	7.0112	5.8329	0.0	5.3653	4.585	6.4429	6.2668	0.0	0.0	5.6439	0.0	7.4429	8.0998	1.0	3.4594	4.9069	5.9651	5.7004	0.0	5.2095	2.3219	6.8704	0.0	6.1497	6.1293
PDE12	1.7355	1.4542	8.026	6.021	0.0	6.7804	0.903	2.5059	1.5607	3.3219	3.6182	2.7887	3.4529	5.5491	2.7506	2.2869	3.7613	1.8992	5.3082	1.8359	1.433	1.5656	2.0841	0.0	7.3743	2.2449	6.7804	2.846	2.157	2.7655	7.4338	1.8639	4.7608	4.2008	5.0509	7.2343	3.3391	1.4489	2.7845	1.3334	2.7803	1.7093	2.9709	5.1043	1.1699	4.8329	8.7958	1.6088	2.742	3.6218	8.7849	1.8278	6.7385	6.9656	3.3103	1.251	6.7036	3.8709	5.9122	5.3768	3.9736	1.5607	2.4957	2.1043	7.7875	5.7145	4.735	2.2869	3.7377	7.772	3.3234	3.5298	0.0	6.1334	2.0426	3.3992	2.2141	3.3491	3.6218	3.1243	1.8992	2.6599	4.4269	8.4656	4.211	4.0583	5.5966	8.2226	4.6259	5.2114	6.556	7.5201	1.5509	5.9896	1.7949	1.84	1.2449	1.7355	4.9814	1.2388
PDE7B	0.0	1.6323	0.0	1.0215	0.0	0.0	0.0	1.0566	1.6554	0.0	0.0	0.0	0.0	0.0	0.0	1.9964	0.0	0.0	0.0	0.9635	1.111	9.1257	0.0	0.0	1.9486	2.9855	0.0	1.8032	1.4751	1.5261	1.6041	0.0	1.0356	3.0566	0.0	2.211	2.4249	2.1827	2.0286	0.8156	0.0	2.1603	0.9561	0.0	0.0	2.2957	0.0	1.5801	1.84	1.7655	1.5801	2.3277	0.0	1.8278	2.6299	1.0	1.6135	2.2869	0.0	2.1795	0.0	1.6554	2.1043	2.1538	2.6826	1.585	0.8074	1.9964	1.0144	0.0	0.0	1.0909	2.3248	0.0	0.8875	0.516	2.4383	1.5509	1.7655	0.0	0.0	2.4594	0.4222	0.0	1.7908	0.0	1.6645	0.0	1.3448	0.9336	1.0072	0.0	0.0	1.6462	1.0	0.0	0.0	0.0	1.0072	1.6369
PEG10	0.0	9.0627	1.585	9.2024	2.585	8.4224	0.0	7.3309	4.5236	5.3923	1.585	7.8455	7.1699	5.2854	5.8329	4.2479	4.858	6.0444	2.8074	8.3083	5.6439	7.6221	6.3891	7.0553	3.0	4.9069	8.4224	5.6441	6.3923	4.2479	4.5236	7.5325	0.0	5.9307	1.585	4.7703	4.7164	5.3309	6.7004	2.3219	3.3219	6.8068	6.3398	5.2854	6.9307	6.0221	5.3572	4.2479	6.7279	2.3219	4.1699	7.453	7.8266	4.7549	7.2761	8.7821	8.0117	8.4634	4.0	6.0444	4.2479	4.5236	4.4594	5.585	7.1103	3.9079	5.4263	4.2479	6.5392	3.585	5.0	5.6439	10.1574	6.0193	5.6147	8.4798	4.3219	5.7549	2.3219	7.0331	6.0444	7.7982	7.6221	7.7413	9.1398	7.4039	3.8074	4.0	8.2806	3.8074	5.7549	7.7142	6.0224	5.0	4.8074	7.4344	3.585	4.0875	6.4757	4.8074
PENK	0.0	0.0	10.0993	6.0224	8.4179	2.585	5.7814	6.4429	0.0	0.0	0.0	0.0	3.9069	0.0	7.3229	1.0	0.0	6.4263	3.0	0.0	6.1898	0.0	7.4096	4.3219	0.0	11.0709	2.585	5.4919	0.0	0.0	0.0	7.8826	0.0	4.3205	0.0	2.3219	5.1699	0.0	5.4263	0.0	0.0	1.0	10.4325	6.3576	0.0	7.0224	0.0	0.0	9.137	3.8074	0.0	5.2479	0.0	1.0	2.585	0.0	0.0	5.8074	0.0	7.1497	0.0	0.0	8.1599	4.4594	7.5774	0.0	6.6586	1.0	4.3219	0.0	4.0875	0.0	1.0	0.0	0.0	0.0	0.0	8.1033	3.8074	8.2912	6.4263	7.1085	0.0	5.5447	0.0	6.3038	7.3398	0.0	4.9069	0.0	0.0	0.0	7.9715	0.0	0.0	0.0	10.1335	0.0	6.2854	6.9773
PHLDA1	2.3161	9.168	11.1106	9.8412	8.8382	2.2203	9.3863	10.7258	4.2728	12.8945	0.0	10.015	3.3349	5.8293	10.6916	10.1015	3.9059	9.4081	9.8692	10.5958	9.6954	3.0321	9.7022	6.3192	3.8904	6.238	2.2203	11.312	2.757	1.3448	0.0	8.4353	3.8125	6.7637	2.3618	6.7538	9.6809	11.123	11.1176	7.6869	1.8953	1.6554	9.8172	8.5775	6.2036	6.5309	3.943	1.0144	7.317	8.3348	1.0215	10.7161	1.144	8.7441	12.1685	4.1293	2.8699	8.2238	4.1835	8.8653	9.1488	4.2728	4.9383	9.6172	3.157	6.7409	7.8908	10.1015	9.9752	5.8723	8.595	5.7916	9.4825	9.482	11.5979	8.943	1.7655	8.6089	8.3348	9.5882	9.4081	6.6337	6.5378	11.0737	6.969	8.5081	7.109	0.0	11.6103	6.4911	9.9873	3.4168	12.6701	0.926	7.3365	3.1859	11.1231	1.6915	6.8808	10.3233
PIGB	0.0	4.5783	0.0	0.0	1.0	0.0	0.0	3.3219	0.0	0.0	0.0	3.4594	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	7.0954	0.0	0.0	0.0	1.0	5.9669	0.0	6.3398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	4.3923	0.0	0.0	0.0	3.1699	1.7049	0.0	1.0	6.2819	0.0	2.3219	3.0	0.0	2.9126	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7071	0.0	0.0	3.4594	0.0	0.0	1.3161	0.0	1.585	1.0	1.585	3.1699	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.8074	0.0	0.0	3.717	1.0	4.8787	2.585	6.0	2.0	0.0	0.0	0.0
PIK3AP1	0.0	0.0	1.5898	1.585	1.5753	0.0	0.0	0.0	1.0	0.9782	7.2481	0.0	1.0496	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.5868	0.0	1.86	2.4803	2.3016	3.6736	0.0	0.0	0.0	0.6229	0.0	0.0	1.9964	2.7613	2.1473	2.342	2.0566	1.0215	0.0	1.585	1.7866	1.0072	2.3448	2.585	0.0	2.1473	0.0	0.0	2.729	2.858	0.9855	1.5059	1.0976	2.384	2.7803	0.0	3.3434	2.2839	0.0	2.9873	2.8012	1.0	0.0	3.7949	3.7104	0.0	1.8836	0.0	0.0	0.0	4.4699	0.0	0.0	1.6915	0.0	1.3277	4.8212	3.6311	2.858	2.3016	2.0	2.2957	3.2001	7.7211	0.0	1.1309	1.6599	1.0	0.0	0.0	0.0	0.0	2.3477	0.0	0.0	0.0	1.0	0.0	2.0841	3.189
PIP4K2A	1.0	0.0	10.4788	6.8491	6.507	9.4532	7.5304	7.5925	10.5221	7.1985	9.6724	0.0	4.0	0.0	7.3576	12.6765	3.0	4.5236	6.9189	0.0	7.6511	10.3848	6.8422	7.0112	6.5546	6.5546	9.4532	0.0	8.3923	11.6989	3.4594	6.2095	9.5832	6.375	6.5546	8.5314	8.0887	9.4262	6.1892	8.8826	8.9241	1.0	7.585	8.0056	0.0	6.1293	7.0334	0.0	7.6147	7.8641	1.585	7.8009	9.1267	8.7596	7.6653	7.2479	11.1166	0.0	0.0	7.7857	10.8074	10.5221	1.0	8.3704	7.7548	9.2308	6.9542	12.6765	7.0875	4.9542	7.0553	3.4555	8.3031	6.0661	8.804	8.0503	11.2149	1.0	7.8641	7.3038	4.5236	6.858	1.585	0.0	0.0	7.2479	8.705	2.3219	8.8843	0.0	4.7549	5.7263	7.1998	5.9307	10.0872	10.5715	7.913	9.5502	1.4436	8.1498
PLA2G2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7814	1.0	5.2479	0.0	0.0	3.0	2.585	2.3219	0.0	5.3923	0.0	0.0	0.0	0.0	0.0	0.0	7.4867	3.7004	5.2095	0.0	0.0	2.0	4.585	4.858	0.0	1.0	0.0	7.0875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3249	0.0	0.0	0.0	0.0	0.0	5.5546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3923	7.4346	2.8074	0.0
PLGLB1	1.6088	3.0807	4.0018	0.0	0.0	0.3561	2.2079	4.848	2.6803	1.5705	0.0	0.0	1.6826	0.0	0.0	2.6508	0.0	1.844	2.0426	0.0	1.8875	2.0108	5.8681	1.2203	3.5898	2.7137	0.3561	1.541	4.7468	2.1043	1.0	2.4751	2.729	3.5969	1.9819	2.7887	3.0	1.6508	2.5558	0.0	2.6826	0.0	3.3074	0.0	4.6954	3.2898	1.6041	0.0	0.0	3.497	0.8797	4.1416	1.0072	1.9855	2.251	0.0	2.7527	4.3533	0.0	3.2928	3.8748	2.6803	2.1506	2.1177	3.0036	0.0	1.9635	2.6508	1.4222	1.7004	2.3533	7.0834	0.7225	1.3505	2.852	1.5311	1.257	3.0858	3.497	1.7181	1.844	2.6392	1.7137	2.4033	3.0496	2.85	1.3045	1.3448	1.0072	0.0	1.8319	1.0	0.5945	2.144	2.0909	1.2265	2.278	1.0909	4.1465	2.1243
PLOD2	2.3219	10.3509	5.7004	2.3219	8.2992	4.5236	4.0	7.2574	5.7814	5.7814	0.0	9.4115	7.0334	3.1699	7.585	9.1898	5.4263	7.459	7.4263	8.4429	8.9039	10.9392	8.3264	8.4625	6.0661	8.8106	4.5236	9.6743	1.585	0.0	7.5469	7.4594	4.3923	7.2288	6.6147	6.3038	7.1497	2.3219	8.3619	0.0	0.0	2.8074	6.1898	4.1699	6.7142	8.4179	0.0	0.0	7.5078	8.6724	0.0	8.0715	4.9069	4.8074	8.4136	8.7347	7.7004	8.0816	6.0875	7.3663	1.0	5.7814	8.4757	8.0567	6.5547	0.0	6.4919	9.1898	7.7373	8.9396	5.0875	0.0	7.9427	6.9189	8.7616	2.3219	2.3219	8.0269	8.6724	4.3219	7.459	8.5592	3.7004	10.5068	8.8748	1.585	6.5699	8.69	5.0875	0.0	8.224	5.4263	7.446	8.6618	4.3219	8.7039	9.8226	9.1799	7.5546	8.2946
PMAIP1	3.7004	0.0	0.0	0.0	0.0	0.0	0.0	6.1293	9.6465	4.3923	9.3877	0.0	4.9542	7.3676	0.0	7.3924	5.7279	0.0	2.3219	0.0	6.7814	0.0	2.585	6.7279	3.9069	2.0	0.0	0.0	7.0768	8.4758	9.1054	0.0	2.8074	5.4919	8.5354	8.388	4.8074	0.0	0.0	6.8826	8.7014	7.96	0.0	5.2854	8.6143	7.2852	8.8532	5.7549	1.0	6.2288	8.7977	0.0	9.1898	7.2192	5.8826	3.0	9.4961	0.0	10.9065	7.1396	8.3619	9.6465	0.0	5.3219	3.9069	7.2479	4.1835	7.3924	0.0	0.0	6.9665	1.0	0.0	0.0	0.0	0.0	8.5079	0.0	6.2288	7.4607	0.0	5.0	0.0	0.0	0.0	5.8826	6.2668	9.4764	1.0	11.3834	0.0	7.8329	0.0	9.4551	9.5959	0.0	1.0	0.0	4.4005	5.6147
PMP22	1.0	7.3485	0.0	0.0	6.6865	0.0	1.0	4.3219	0.0	4.8074	0.0	6.0224	2.0	0.0	0.0	7.6651	7.1085	0.0	7.5392	0.0	0.0	7.6582	6.5392	4.7004	6.2288	7.2574	0.0	7.6444	0.0	0.0	0.0	6.1898	0.0	3.1699	0.0	6.8826	1.0	7.7814	7.0	0.0	0.0	1.0	5.0444	7.5999	0.0	6.9425	0.0	0.0	4.3923	6.5699	0.0	6.1293	2.8074	5.0444	4.0	9.7313	4.0875	1.585	0.0	4.7004	0.0	0.0	0.0	9.7296	4.0	0.0	6.7415	7.6651	0.0	10.0112	8.4388	0.0	8.2574	5.6724	7.8517	1.585	0.0	2.3219	6.5699	6.2288	0.0	3.7004	0.0	1.0	0.0	0.0	5.6724	0.0	6.4094	0.0	3.7004	0.0	8.1649	0.0	0.0	7.5546	6.5546	8.4512	1.0	7.4346
POSTN	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8074	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPARGC1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.1868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7748	0.0	0.0	0.0	0.0	2.8074	0.0	0.0	0.0	0.0	1.0	0.0	7.7415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP3CA	8.1574	8.3083	11.6062	5.9066	7.6147	8.4388	9.0719	6.143	11.4915	8.8508	6.858	7.6147	5.8826	8.4145	8.6515	11.2002	1.585	8.9145	7.4757	8.6475	6.8074	7.5157	7.4179	7.5078	5.3576	7.6582	8.4388	6.585	9.5424	12.2623	7.9542	6.8826	10.0366	7.4009	6.5236	6.9307	7.7616	10.355	7.6221	10.1423	10.0408	10.0485	7.585	8.931	8.4718	7.4094	10.0312	1.0	4.8074	8.0498	6.5078	9.1165	8.4179	7.5385	8.3354	8.5314	12.3683	8.3083	3.9069	7.829	11.4694	11.4915	0.0	9.1492	8.6858	11.1076	6.633	11.2002	7.0334	8.3966	7.524	2.585	8.3129	5.1699	6.8074	11.0108	11.9079	0.0	8.0498	7.426	8.9145	8.3309	5.3923	6.2668	8.4305	8.6108	7.375	7.0325	8.8855	1.0	4.3923	7.3038	10.1849	6.7415	10.8696	9.5098	2.8074	9.4838	5.3219	6.1075
PRKCQ	0.0	0.0	4.6439	0.0	0.0	0.0	0.0	6.5546	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.585	1.0	2.3219	0.0	0.0	0.0	0.0	0.0	5.4919	1.0	0.0	0.0	0.0	2.3132	4.3219	5.4594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6439	2.0	0.0	5.858	0.0	4.3923	0.0	0.0	5.5546	2.585	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.2483	1.0	0.0	0.0	2.585	0.0	0.0	0.0	1.0	0.0	7.0112	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0334	1.0	0.0	0.0	0.0	0.0	1.585	0.0	0.0	1.0	0.0	0.0
PROM1	2.585	0.0	0.0	0.0	1.585	0.0	0.0	0.0	9.7781	0.0	6.3398	0.0	7.2761	8.9218	7.96	0.0	0.0	0.0	0.0	0.0	0.0	8.543	0.0	0.0	0.0	0.0	0.0	0.0	6.5546	10.444	7.3487	0.0	5.2479	0.0	7.7616	0.0	1.585	0.0	0.0	6.1699	8.3443	1.0	0.0	0.0	8.7459	3.8074	2.0	6.8074	0.0	0.0	7.8138	0.0	0.0	0.0	0.0	3.7004	4.0875	0.0	5.7004	0.0	7.0768	9.7781	0.0	0.0	1.585	7.5002	0.0	0.0	0.0	4.585	0.0	0.0	0.0	0.0	0.0	0.0	3.3219	0.0	0.0	7.7912	0.0	7.8148	0.0	0.0	0.0	6.5392	0.0	9.4157	0.0	4.8074	5.9542	2.585	0.0	7.6795	0.0	0.0	0.0	0.0	0.0	0.0
PRR9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.585	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7004	0.0	0.0	0.0	0.0	0.0	0.0	7.5622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7549	0.0
PTAR1	0.0	3.2001	5.5454	0.0	1.0	9.7764	0.0	5.9307	1.585	3.1699	4.9069	4.858	4.3219	1.0	8.2232	0.0	6.8919	0.0	5.0444	0.0	1.0	5.3593	5.4263	6.5699	4.9439	6.5699	9.7764	3.4594	8.2946	8.5103	2.0	2.4515	0.0	3.5838	0.0	3.7004	3.1699	5.8826	0.0	3.4647	6.8948	4.5236	1.6462	0.0	5.7004	0.0	6.9887	2.585	5.7592	7.1494	6.1497	1.0	7.4998	7.6513	3.1473	3.1699	5.5236	0.0	4.0875	6.0224	6.8704	1.585	7.6582	4.9542	6.1699	3.7004	6.6582	0.0	1.0215	2.3219	3.7004	6.4627	0.0	6.9887	0.0	0.0	1.5945	1.5801	7.1494	6.8826	0.0	6.8704	8.4036	3.9069	0.0	7.6508	6.4094	0.0	7.2961	4.9069	0.0	2.0	2.4168	6.7004	7.4429	9.3106	4.4594	7.6952	6.1102	8.2946
PTGFR	0.0	8.7482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.585	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.5546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.3421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3923	0.0	0.0	0.0	0.0
RANBP3L	0.0	5.3621	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASGRF2	0.9336	0.9411	1.0635	0.0	0.0	2.319	1.5945	1.1243	2.8135	1.5211	0.0	1.0	1.157	1.1699	1.0	1.9782	0.0	1.3505	2.06	0.0	1.6599	1.0635	2.9837	1.4957	0.0	3.6927	2.319	0.9782	0.0	1.3561	0.0	5.5644	1.9745	2.511	3.4128	1.5945	3.7192	1.9069	0.0	3.2854	1.6041	1.111	1.0072	1.0215	0.0	1.903	8.3487	5.585	2.3923	0.7485	2.0321	1.8359	0.0	1.5059	1.7527	0.0	1.2141	3.0108	0.0	2.1603	1.6508	2.8135	0.0	2.9392	2.0108	5.3122	2.2987	1.9782	0.263	1.4803	0.0	2.0426	1.263	0.3103	0.0	1.1699	1.8278	1.5898	0.7485	0.9709	1.3505	1.3277	3.7485	1.7398	1.8758	3.1747	1.9855	1.516	2.251	1.585	1.0496	3.3219	0.0	1.9561	0.516	1.1309	1.2869	0.0	2.7181	2.6159
RAVER2	4.0875	0.0	3.7004	0.0	0.0	1.0	0.0	0.0	4.3219	4.585	0.0	0.0	0.0	0.0	0.0	5.6439	0.0	8.4314	0.0	3.3219	0.0	5.6724	1.0	0.0	2.0	3.585	1.0	0.0	3.585	0.84	1.585	1.585	5.5236	1.0	8.4756	6.0	1.0	0.0	0.0	7.7004	4.0	0.0	0.0	0.0	1.0	6.2376	8.5078	1.585	8.3923	0.0	1.0	0.0	2.585	2.0	4.8074	0.0	0.0	0.0	4.5236	2.0179	0.0	4.3219	5.1699	0.0	0.0	0.0	2.0	5.6439	0.0	4.3923	7.552	0.0	0.0	0.0	0.0	4.5236	3.3219	0.0	0.0	1.6554	8.4314	4.8074	0.0	1.585	0.0	0.0	0.0	0.0	0.0	10.1494	7.8455	6.5078	0.0	3.3219	1.0	2.0	0.0	0.0	2.0	0.0
RCAN2	0.0	9.0927	0.0	6.3398	1.0	4.8817	0.0	0.0	0.0	6.1699	1.585	0.0	1.585	1.0	2.585	0.0	0.0	0.0	6.7682	5.1699	7.7142	0.0	0.0	6.8826	0.0	4.5236	4.8817	3.0	1.0	1.585	0.0	7.0224	1.585	0.0	0.0	4.3219	1.585	0.0	6.2878	0.0	3.4594	1.0	6.8202	0.0	0.0	6.4754	0.0	0.0	3.8074	0.0	0.0	3.0	0.0	4.7004	0.0	5.4263	2.0	3.7004	0.0	0.0	0.0	0.0	7.8392	2.585	0.0	1.585	5.7271	0.0	1.0	3.4594	7.1699	0.0	6.2288	4.7004	0.0	4.3923	0.0	6.0444	0.0	4.858	0.0	0.0	1.0	5.1703	7.4009	3.1699	0.0	0.0	3.7004	0.0	0.0	0.0	7.1898	4.2479	5.3219	0.0	1.585	3.4594	4.3923	5.1293
RFPL2	0.0	0.0	8.567	3.7004	2.8115	0.0	5.7371	10.0418	0.0	8.1889	0.0	6.5549	6.7454	0.0	7.3132	0.0	3.1699	6.4283	6.5339	9.2241	10.5835	0.0	10.0225	5.4594	0.0	4.3923	0.0	5.8912	0.0	0.0	0.0	6.8948	0.0	1.0	0.0	5.6724	3.3219	0.0	9.9472	0.0	0.0	0.0	4.2196	6.3386	0.0	5.8329	0.0	0.0	7.2961	3.1699	0.0	7.2668	5.478	0.0	8.3235	0.0	0.0	2.3219	0.0	0.0	0.0	0.0	7.7347	5.0444	0.0	0.0	1.0	0.0	5.5792	1.0	9.6997	0.0	0.0	9.7817	8.509	1.585	0.0	5.9857	3.1699	8.2592	6.4283	5.5546	1.0	9.9558	0.0	0.0	6.2932	0.0	6.2367	0.0	9.6774	0.0	8.3154	0.0	0.0	3.585	10.3045	5.1787	3.0	8.1185
RGS2	2.3219	1.0	0.0	1.0	6.3576	0.0	0.0	3.1699	0.0	0.0	6.858	0.0	0.0	0.0	0.0	6.375	0.0	0.0	0.0	0.0	0.0	5.1293	0.0	0.0	5.585	5.2479	0.0	0.0	5.5236	8.0928	0.0	0.0	1.0	0.0	0.0	6.3038	8.2194	0.0	0.0	6.1085	3.585	8.5451	0.0	3.7004	8.2643	6.0224	0.0	0.0	0.0	1.585	4.4594	0.0	7.7211	6.0444	0.0	1.0	0.0	0.0	0.0	7.2095	0.0	0.0	1.585	0.0	7.5788	1.0	5.5844	6.375	4.6439	8.5314	0.0	1.585	10.3267	5.2479	0.0	0.0	0.0	0.0	1.585	6.6439	0.0	7.3837	0.0	7.4263	0.0	6.1898	7.9129	9.2854	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.6294	0.0	0.0	1.0	0.0
